UC Merced,"[['BIO 003 - To Know Ourselves - Molecular Basis of Health and Disease (4.00)'], ['BIO 005 - Concepts and Issues in Biology Today (4.00)'], ['BIO 043 - Biodiversity and Conservation (4.00)'], ['BIO 047 - Astrobiology (4.00)'], ['ESS 001 - Introduction to Earth Systems Science (4.00)'], ['ESS 005 - Introduction to Biological Earth Systems (4.00)']]"
UC Merced,Total units: 12.0
UC Riverside,[['PHYS 040A - Physics (Mechanics) (5.00)']]
UC Riverside,[['PHYS 040B - Physics (Heat/Waves/Sound) (5.00)']]
UC Riverside,[['PHYS 040C - Physics (Electricity/Magnetism) (5.00)']]
UC Riverside,Total units: 15.0
UC San Diego,"[['--Two courses chosen from: (8.00)'],['PHYS 2A - Physics Mechanics (4.00)'],['PHYS 2B - Physics - Electricity and Magnetism (4.00)'],['PHYS 4A - Physics for Physics Majors - Mechanics (4.00)'],['PHYS 4B - Physics for Physics Majors - Fluids, Waves, Statistical and Thermal Physics (4.00)'],['CHEM 6A - General Chemistry I (4.00)'], ['CHEM 6AH - Honors General Chemistry I (4.00)'],['CHEM 6B - General Chemistry II (4.00)'], ['CHEM 6BH - Honors General Chemistry II (4.00)'],['BILD 1 - The Cell (4.00)'],['BILD 2 - Multicellular Life (4.00)'],['BILD 3 - Organismic and Evolutionary Biology (4.00)'],['BICD 100 - Genetics (4.00)'],['BIMM 101 - Recombinant DNA Techniques (4.00)'],['BIMM 121 - Laboratory in Microbiology (4.00)'],['COGS 107A - Neuroanatomy and Physiology (4.00)'],['COGS 107B - Systems Neuroscience (4.00)'],['COGS 115 - Neurological Development and Cognitive Change (4.00)'],['ESYS 101 - Environmental Biology (4.00)'],['HDS 110 - Brain and Behavioral Development (4.00)'],['SIO 126 - Marine Microbiology (4.00)'], ['SIO 128 - Microbial Life in Extreme Environments (4.00)']]"
UC San Diego,Total units: 8.0
UC Santa Barbara,"[['PHYS 1 - Basic Physics (4.00)', 'PHYS 2 - Basic Physics (4.00)', 'PHYS 3 - Basic Physics (3.00)', 'PHYS 3L - Physics Laboratory (1.00)']]"
UC Santa Barbara,"[['--8 units required- The science electives must be selected from the following set of approved courses and taken for a LETTER GRADE. (8.00)'],['ANTH 5 - Intro Biological Anthropology'],['AP Biology - Advanced Placement Biology Exam (score of 3 or higher will credit you with 8 science elective units)'],['ASTRO 1 - Basic Astronomy'],['ASTRO 2 - History of the Universe'],['CHEM 1A + CHEM 1AL - General Chemistry and Laboratory'],['CHEM 1B + CHEM 1BL - General Chemistry and Laboratory'],['CHEM 1C + CHEM 1CL - General Chemistry and Laboratory'],['EARTH 2 - Principles of Physical Geology '],['EARTH 4 or EARTH 4 W - Introduction to Oceanography'],['EARTH 6 - Mountains, Boots, and Backpacks'],['EARTH 7 - Dinosaurs'],['EARTH 8 - Africa Climate & Human Evolution'],['EARTH 9 - Giant Earthquakes'],['EARTH 10 - Antarctica The Last Place on Earth'],['EARTH 20 or Earth W 20 - Geological Catastrophes'],['EARTH 30 - The History of Life'],['EARTH 111 - Principles of Paleontology'],['EARTH 123 - The Solar System'],['EARTH 130 - Global Warming - Science and Society'],['EEMB 21 - General Botany'],['EEMB 22 - Concepts & Controversies in Bio Sciences'],['EEMB 40 - Ecology of Infectious Disease'],['EEMB 50 - Biology of Non-Infectious Disease'],['ENV S 2 - Intro to Environmental Science'],['GEOG 3 - Oceans & Atmosphere'],['GEOG 4 - Land, Water & Life'],['GEOG 8 - Intro to Global Warming'],['GEOG 12 or GEOG W 12 - Maps & Spatial Reasoning'],['GEOG 115A - Remote Sensing of the Environment I'],['GEOG 115B - Remote Sensing of the Environment II'],['MCDB 1A + 1AL - Introductory Biology I and Laboratory'],['MCDB 1B', 'EEMB 2', plus either MCDB 1BL or EEMB 2L - Introductory Biology II and Laboratory'],['MCDB 20 - Concepts of Biology'],['MCDB 21 - The Immune System and Aids'],['MCDB 23 - Biology of Cancer'],['MCDB 26 - Contemporary Nutrition'],['MCDB 29 - Fundamentals of Biomedical Research'],['PHYS 4 + PHYS 4L - Basic Physics and Laboratory'],['PHYS 5 + PHYS 5L - Basic Physics and Laboratory'],['PSY 108 - Intro to Cognitive Psychology'],['PSY 129 - Perception']]"
UC Santa Barbara,Total units: 20.0
CSU Los Angeles,[['PHYS 2100 - General Physics I - Mechanics (5.00)']]
CSU Los Angeles,Total units: 5.0
CSU Fullerton,"[['--12 Units from the following (12.00)'],['BIOL 101 - Elements of Biology (3.00)'],['BIOL 101L - Elements of Biology Laboratory (1.00)'],['BIOL 151 - Cellular and Molecular Biology (4.00)'],['BIOL 152 - Evolution and Organismal Biology (4.00)'],['CHEM 120A - General Chemistry (5.00)'],['CHEM 120B - General Chemistry (5.00)'],['CHEM 123 - Chemistry for Engineers (3.00)'],['CHEM 125 - General Chemistry B Lecture (3.00)'],['GEOL 101 - Introduction to Geology (3.00)'],['GEOL 101L - Introduction to Geology Laboratory (1.00)'],['GEOL 201 - Earth History (3.00)'],['GEOL 201L - Earth History Supplemental Lab (1.00)'],['MATH 250A - Calculus III (4.00)'],['MATH 250B - Introduction to Linear Algebra and Differential Equations (4.00)'],['PHYS 225 - Fundamental Physics - Mechanics (3.00)'],['PHYS 225L - Fundamental Physics - Laboratory (1.00)'],['PHYS 226 - Fundamental Physics - Electricity and Magnetism (3.00)'],['PHYS 226L - Fundamental Physics - Laboratory (1.00)'],['PHYS 227 - Fundamental Physics - Waves, Optics, and Modern Physics (1-3)'],['PHYS 227L - Fundamental Physics - Laboratory (1.00)']]"
CSU Fullerton,Total units: 12.0
CSU Channel Islands,"[['One course from GE Area B2 (3.00)', 'PHYS 200 - General Physics I (4.00)', 'PHYS 201 - General Physics II (4.00)'],['BIOL 200 - Principles of Organismal and Population Biology (4.00)', 'BIOL 212 - Neurobiology and Cognitive Science (Cross-listed as PSY 212) (3.00)', 'PHYS 200 - General Physics I (4.00)']]"
CSU Channel Islands,Total units: 11.0
Chico State,"[['--Select two of the following (8.00)'],['CHEM 107 - General Chemistry for Applied Sciences (4.00)'], ['CHEM 111 - General Chemistry I (4.00)'],['CHEM 108 - Organic Chemistry for Applied Sciences (4.00)'],['CHEM 112 - General Chemistry II (4.00)'],['PHYS 204A - Physics for Students of Science and Engineering - Mechanics (4.00)'],['PHYS 204B - Physics for Students of Science and Engineering - Electricity and Magnetism (4.00)']]"
Chico State,Total units: 8.0
CSU Dominguez Hills,[['PHY 130 - General Physics I (5.00)']]
CSU Dominguez Hills,[['PHY 132 - General Physics II (5.00)']]
CSU Dominguez Hills,Total units: 10.0
CSU East Bay,[['PHYS 135 - Physics for Scientists and Engineers I (4.00)']]
CSU East Bay,Total units: 4.0
Fresno State,"[['PHYS 2A - General Physics (3.00)', 'PHYS 2B - General Physics (3.00)']]"
Fresno State,"[['PHYS 4AL - Laboratory in Mechanics and Wave Motion (1.00)', 'PHYS 4A - Mechanics and Wave Motion (3.00)', 'PHYS 4B - Electricity, Magnetism, and Heat (3.00)', 'PHYS 4BL - Laboratory in Electricity, Magnetism, and Heat (1.00)']]"
Fresno State,Total units: 14.0
CSU Long Beach,"[['--Take a minimum of 8 units of approved science-electives to include a two-semester science sequence chosen from the following groups of courses (8.00)'],['PHYS 151 - Mechanics and Heat (4.00)'], ['CHEM 111A - General Chemistry (5.00)'],['--Remaining units to be chosen from the following:'],['BIOL 200 - General Biology (4.00)'],['BIOL 205 - Human Biology (4.00)'],['BIOL 207 - Human Physiology (4.00)']]"
CSU Long Beach,Total units: 8.0
CSU Northridge,"[['BIOL 106/BIOL 106L - Biological Principles I and Lab (4.00)', 'BIOL 107/BIOL 107L - Biological Principles II and Lab (4.00)'], ['CHEM 101/CHEM 101D/CHEM 101L - General Chemistry I and Discussion and Lab (5.00)', 'CHEM 102/CHEM 102D/CHEM 102L - General Chemistry II and Discussion and Lab (5.00)'], ['PHYS 220A/PHYS 220AL - Mechanics and Lab (4.00)', 'PHYS 220B/PHYS 220BL - Electricity and Magnetism and Lab (4.00)']]"
CSU Northridge,"[['BIOL 106/BIOL 106L - Biological Principles I and Lab (4.00)'],['CHEM 101/CHEM 101D/CHEM 101L - General Chemistry I and Discussion and Lab (5.00)'],['GEOG 101/GEOG 102 - The Physical Environment and Lab (4.00)'],['GEOG 103/GEOG 105 - Weather and Lab (4.00)'],['GEOL 101/GEOL 102 - Geology of Planet Earth and Lab (4.00)'],['GEOL 110/GEOL 112 - Earth and Life through Time and Lab (4.00)'],['PHYS 220A/PHYS 220AL - Mechanics and Lab (4.00)']]"
CSU Northridge,Total units: 12.0
Cal Poly Pomona,[['BIO 1110 - Life Science (2.00)']]
Cal Poly Pomona,[['BIO 1110L - Life Science Laboratory (1.00)']]
Cal Poly Pomona,[['PHY 1510 - Introduction to Newtonian Mechanics (3.00)']]
Cal Poly Pomona,[['PHY 1510L - Newtonian Mechanics Laboratory (1.00)']]
Cal Poly Pomona,Total units: 7.0
Sacramento State,[['PHYS 11A - General Physics Mechanics (4.00)']]
Sacramento State,"[['BIO 1 - Biodiversity, Evolution and Ecology (5.00)'], ['BIO 10 - Basic Biological Concepts (3.00)'], ['CHEM 1A - General Chemistry I (5.00)'], ['CHEM 1E - General Chemistry for Engineering (4.00)'], ['PHYS 11B - General Physics Heat, Light, Sound, Modern Physics (4.00)'], ['PHYS 11C - General Physics Electricity and Magnetism (4.00)']]"
Sacramento State,Total units: 7.0
CSU San Bernardino,[['PHYS 2500 - General Physics I (4.00)']]
CSU San Bernardino,[['PHYS 2500L - General Physics I Lab (1.00)']]
CSU San Bernardino,[['PHYS 2510 - General Physics II (4.00)']]
CSU San Bernardino,[['PHYS 2510L - General Physics II Lab (1.00)']]
CSU San Bernardino,Total units: 10.0
San Diego State,[['PHYS 195 - Principles of Physics (3.00)']]
San Diego State,[['PHYS 195L - Principles of Physics Laboratory (1.00)']]
San Diego State,[['PHYS 196 - Principles of Physics (3.00)']]
San Diego State,[['PHYS 196L - Principles of Physics Laboratory (1.00)']]
San Diego State,Total units: 8.0
San Francisco State,[['PHYS 220 - General Physics with Calculus I' (3.00)]]
San Francisco State,[['PHYS 222 - General Physics with Calculus I Laboratory (1.00)']]
San Francisco State,[['PHYS 230 - General Physics with Calculus II (3.00)']]
San Francisco State,[['PHYS 232 - General Physics with Calculus II Laboratory (1.00)']]
San Francisco State,Total units: 8.0
San Jose State,"[['--Students must complete a total of 8 units of science electives. At least six of those units must be fulfilled by the courses listed below. The remaining units may be satisfied by GE Areas B1, B2, B3. (8.00)'],['BIOL 30 - Principles of Biology I (4.00)'],['BIOL 31 - Principles of Biology II (4.00)'],['CHEM 1A - General Chemistry (5.00)'],['GEOL 1 - General Geology (4.00)'],['GEOL 4L - Earth Systems Lab (1.00)'],['GEOL 7 - Earth, Time and Life (4.00)'],['METR 10 - Weather and Climate (3.00)'],['PHYS 50 - General Physics I - Mechanics (4.00)'],['PHYS 51 - General Physics II - Electricity and Magnetism (4.00)']]"
San Jose State,Total units: 8.0
Stainislaus State,"[['PHYS 2250 - General Physics I (4.00)', 'PHYS 2252 - General Physics I Laboratory (1.00)', 'PHYS 2260 - General Physics II (4.00)', 'PHYS 2262 - General Physics II Laboratory (1.00)'], ['CHEM 1100 - General Chemistry I (4.00)', 'CHEM 1102 - General Chemistry I Laboratory (1.00)', 'CHEM 1110 - General Chemistry II (4.00)', 'CHEM 1112 - General Chemistry II Laboratory (1.00)'],['BIOL 1050 - General Biology I (4.00)', 'BIOL 1150 - General Biology II (4.00)']]"
Stainislaus State,Total units: 8.0
Sonoma State,"[['--Two additional courses from the following: (7.00)'],['MATH 165 - Elementary Applied Statistics (4.00)'], ['MATH 211 - Differential and Integral Calculus II (4.00)'], ['MATH 222 - Elementary Applied Linear Algebra (3.00)'], ['MATH 241 - Linear Algebra with Applications in Differential Equations (4.00)'], ['PHYS 214 - Introduction to Physics II (4.00)']]"
Sonoma State,Total units: 7.0
Cal Poly San Luis Obispo,"[['BIO 111 - General Biology (4.00)'], ['BIO 161 - Introduction to Cell and Molecular Biology (4.00)'], ['BIO 213 & BMED 213 - Life Science for Engineers and Bioengineering Fundamentals (4.00)'], ['BOT 121 - General Botany (4.00)'], ['MCRO 221 - Microbiology (4.00)']]"
Cal Poly San Luis Obispo,"[['CHEM 124 & CHEM 125 & CHEM 126 - General Chemistry for Physical Science and Engineering I and General Chemistry for Physical Science and Engineering II and General Chemistry for Physical Science and Engineering III (12.00)'], ['PHYS 141 & PHYS 142 & PHYS 143 - General Physics I and General Physics II and General Physics III (12.00)']]"
Cal Poly San Luis Obispo,"[['BIO 111 - General Biology (4.00)'], ['BIO 161 - Introduction to Cell and Molecular Biology (4.00)'], ['BOT 121 - General Botany (4.00)'], ['CHEM 124 - General Chemistry for Physical Science and Engineering I (4.00)'], ['MCRO 221 - Microbiology (4.00)'], ['PHYS 141 - General Physics I (4.00)']]"
Cal Poly San Luis Obispo,Total units: 20.0
CSU Bakersfield,[['PHYS 2210 - Calculus-Based Physics I (4.00)']]
CSU Bakersfield,[['PHYS 2220 - Calculus-Based Physics II (4.00)']]
CSU Bakersfield,"[['BIOL 1009 - Perspectives in Biology (3.00)'], ['BIOL 1039 - Principles of Ecology (3.00)'], ['BIOL 2010 - Introductory Biology - Cells (4.00)'], ['CHEM 1000 - Foundations of Chemistry (3.00)'], ['GEOL 2010 - Physical Geology (4.00)'], ['MATH 2200 - Introduction to Statistical Concepts and Methods (4.00)'], ['MATH 2533 - Multivariable and Vector Calculus (4.00)'], ['MATH 2540 - Ordinary Differential Equations (4.00)'], ['MATH 2610 - Linear Algebra I (4.00)'], ['MATH 3500 - 3500 Complex Variables (4.00)'],['PHYS 2230 - Physics for Scientists and Engineers III (4.00)'], ['SCI 1409 - Introduction to Scientific Thinking (3.00)']]"
CSU Bakersfield,Total units: 11.0
