UC Irvine,"[['Some of the specializations include recommended electives. These are courses related to the specialization and intended to help students choose courses to take toward their upper-division elective requirement.'],['--Algorithms - Four courses from the following list (4.00)'],['COMPSCI 162 - Formal Languages and Automata'],['COMPSCI 163 - Graph Algorithms'],['COMPSCI 164 - Computational Geometry and Geometric Modeling'],['COMPSCI 165 - Project in Algorithms and Data Structures'],['COMPSCI 166 - Quantum Computation and Information'],['COMPSCI 167 - Introduction to Applied Cryptography'],['COMPSCI 169 - Introduction to Optimization'],['--Architecture and Embedded Systems - four courses from the following list (4.00)'],['COMPSCI 145 - Embedded Software'],['COMPSCI 147 - Internet of Things (IoT) Software and Systems'],['COMPSCI 151 - Digital Logic Design'],['COMPSCI 152 - Computer Systems Architecture'],['COMPSCI 153 - Logic Design Laboratory'],['COMPSCI 154 - Computer Design Laboratory'],['--Bioinformatics - three courses from the following list (3.00)'],['COMPSCI 184A - Artificial Intelligence in Biology and Medicine'],['COMPSCI 172B - Neural Networks and Deep Learning'],['COMPSCI 172C - Artificial Intelligence Frontiers - Technical, Ethical, and Societal'],['COMPSCI 184C - Computational Systems Biology'],['--General CS track - 11 courses from the following list - (1.00)'],['COMPSCI 103-189, except COMPSCI 161'],['--Information (3.00)'],['COMPSCI 121 - Information Retrieval'],['COMPSCI 122A - Introduction to Data Management'],['COMPSCI 178 - Machine Learning and Data-Mining'],['--Four courses from - (4.00)'],['I&C SCI 45J - Programming in Java as a Second Language'],['COMPSCI 122B - Project in Databases and Web Applications'],['COMPSCI 122C - Principles of Data Management'],['COMPSCI 122D - Beyond SQL Data Management'],['COMPSCI 125 - Next Generation Search Systems'],['COMPSCI 132 - Computer Networks'],['COMPSCI 134 - Computer and Network Security'],['COMPSCI 141 - Concepts in Programming Languages I'],['COMPSCI 142A - Compilers and Interpreters'],['COMPSCI 143A - Principles of Operating Systems'],['COMPSCI 163 - Graph Algorithms'],['COMPSCI 165 - Project in Algorithms and Data Structures'],['COMPSCI 167 - Introduction to Applied Cryptography'],['COMPSCI 179 - Algorithms for Probabilistic and Deterministic Graphical Models'],['COMPSCI 122B - Project in Databases and Web Applications'],['COMPSCI 122C - Principles of Data Management'],['COMPSCI 122D - Beyond SQL Data Management'],['COMPSCI 125 - Next Generation Search Systems'],['COMPSCI 179 - Algorithms for Probabilistic and Deterministic Graphical Models'],['--Intelligent Systems (1.00)'],['COMPSCI 171 - Introduction to Artificial Intelligence'],['COMPSCI 175 - Project in Artificial Intelligence'],['COMPSCI 178 - Machine Learning and Data-Mining '],['COMPSCI 116 - Computational Photography and Vision'],['COMPSCI 121 - Information Retrieval'],['COMPSCI 125 - Next Generation Search Systems'],['COMPSCI 162 - Formal Languages and Automata'],['COMPSCI 163 - Graph Algorithms'],['COMPSCI 164 - Computational Geometry and Geometric Modeling'],['COMPSCI 169 - Introduction to Optimization'],['COMPSCI 177 - Applications of Probability in Computer Science'],['COMPSCI 179 - Algorithms for Probabilistic and Deterministic Graphical Models'],['--Networked Systems (3.00)'],['COMPSCI 132 - Computer Networks'],['COMPSCI 133 - Advanced Computer Networks'],['COMPSCI 134 - Computer and Network Security'],['COMPSCI 143A - Principles of Operating Systems'],['--Systems and Software - three courses from the following list (3.00)'],['COMPSCI 131 - Parallel and Distributed Computing'],['COMPSCI 141 - Concepts in Programming Languages I'],['COMPSCI 142A - Compilers and Interpreters'],['COMPSCI 142B - Language Processor Construction'],['COMPSCI 143A - Principles of Operating Systems'],['COMPSCI 143B - Project in Operating System Organization'],['--Visual Computing - four courses from the following list'],['COMPSCI 111 - Digital Image Processing'],['COMPSCI 112 - Computer Graphics'],['COMPSCI 114 - Projects in Advanced 3D Computer Graphics'],['COMPSCI 116 - Computational Photography and Vision'],['COMPSCI 117 - Project in Computer Vision'],['COMPSCI 118 - Introduction to Virtual Reality'],['I&C SCI 162 - Modeling and World Building']]"
UC Los Angeles,[['COM SCI 111 - Operating Systems Principles']]
UC Los Angeles,[['COM SCI 118 - Computer Network Fundamentals']]
UC Los Angeles,[['COM SCI 131 - Programming Languages']]
UC Los Angeles,[['COM SCI 180 - Introduction to Algorithms and Complexity']]
UC Los Angeles,[['COM SCI 181 - Introduction to Formal Languages and Automata Theory']]
UC Los Angeles,"[['COM SCI M151B - Computer Systems Architecture'], ['EC ENGR M116C - Computer Systems Architecture']]"
UC Los Angeles,"[['COM SCI M152A - Introductory Digital Design Laboratory'], ['EC ENGR M116L - Introductory Digital Design Laboratory']]"
UC Los Angeles,"[['C&EE 110 - Introduction to Probability and Statistics for Engineers'], ['EC ENGR 131A - Probability and Statistics'], ['MATH 170A - Probability Theory I'], ['MATH 170E - Introduction to Probability and Statistics 1 - Probability'], ['STATS 100A - Introduction to Probability']]"
UC Los Angeles,"[['COM SCI 130 - Software Engineering'], ['COM SCI 152B - Digital Design Project Laboratory']]"
UC Merced,[['CSE 100 - Algorithm Design and Analysis (4.00)']]
UC Merced,[['CSE 120 - Software Engineering (4.00)']]
UC Merced,"[['A total of 30 units of Engineering technical electives are required. A minimum of 20 units must be CSE upper division or graduate courses outside of Core classes. Any combination of classes such as MATH 131, MATH 141, Engineering fundamental courses, all Engineering Upper division courses and all Engineering Graduate courses can be used to satisfy the remaining 10 units. Other upper division courses outside your major area of study can be selected with approval. A maximum of 4 units of Undergraduate Research (CSE 195) may be used.']]"
UC Merced,[['ENGR 191 - Professional Seminar (1.00)']]
UC Riverside,[['ENGR 101-I - Professional Development and Mentoring (1.00)']]
UC Riverside,[['CS 100 - Software Construction (4.00)']]
UC Riverside,[['CS 141 - Intermediate Data Structures and Algorithms (4.00)']]
UC Riverside,[['CS 150 - Automata and Formal Languages (4.00)']]
UC Riverside,[['CS 152 - Compiler Design (4.00)']]
UC Riverside,[['CS 153 - Design of Operating Systems (4.00)']]
UC Riverside,[['CS 161 - Design and Architecture of Computer Systems (4.00)']]
UC Riverside,[['CS 179 (E-Z)']]
UC Riverside,[['CS 120A/EE 120A - Introduction to Embedded Systems (4.00)']]
UC Riverside,[['CS 111 - Discrete Structures (4.00)']]
UC Riverside,[['ENGR 180W - Technical Communications (4.00)']]
UC Riverside,"[['CS 105, CS 120B/EE 120B, CS 122A, CS 122B, CS 130, CS 133, CS 135, CS 142, CS 144, CS 145, CS 147, CS 160, CS 162, CS 164, CS 165, CS 166, CS 167, CS 168, CS 169, CS 170, CS 171, CS 172, CS 173, CS 175, CS 177, CS 179 (E-Z) (4 units maximum), CS 180, CS 181, CS 182, CS 183, CS 193 (4 units maximum), MATH 120, MATH 126, MATH 135A, MATH 135B, PHIL 124']]"
UC San Diego,"[['CSE 100 - Advanced Data Structures (4.00)', 'CSE 101 - Design and Analysis of Algorithms (4.00)', 'CSE 105 - Theory of Computability (4.00)', 'CSE 110 - Software Engineering (4.00)', 'CSE 140 - Components and Design Techniques for Digital Systems (4.00)', 'CSE 140L - Digital Systems Laboratory (2.00)'],['CSE 141 - Introduction to Computer Architecture (4.00)', 'CSE 141L - Project in Computer Architecture (2.00)'], ['CSE 142 - Introduction to Computer Architecture - A Software Perspective (4.00)', 'CSE 142L - Software Project for Computer Architecture (2.00)'],['CSE 130 - Programming Languages - Principles and Paradigms (4.00)'], ['CSE 132A - Database System Principles (4.00)'],['CSE 107 - Introduction to Modern Cryptography (4.00)'], ['CSE 127 - Introduction to Computer Security (4.00)'],['CSE 150A - Introduction to Artificial Intelligence - Probabilistic Reasoning and Decision-Making (4.00)'], ['CSE 150B - Introduction to Artificial Intelligence - Search and Reasoning (4.00)'], ['CSE 151A - Introduction to Machine Learning (4.00)'], ['CSE 151B - Deep Learning (4.00)'], ['CSE 152A - Introduction to Computer Vision I (4.00)'], ['CSE 158 - Recommender Systems and Web Mining (4.00)'], ['CSE 167 - Computer Graphics (4.00)']]"
UC San Diego,"[['A minimum of twenty units of computer science-related courses, which may include courses listed under the ""Core Courses"" requirement but not already used by the student to satisfy the ""Core Courses""� requirement area. The following courses may also be applied to the twenty-unit minimum'],['Any CSE upper-division course between CSE 100–194 that is not being used for another major requirement, with the exception of CSE 180/180R and CSE 191 which are not allowed to meet CSE upper-division CSE elective or technical elective requirements.'],['Undergraduate students may petition to use graduate-level course work toward their elective requirements.'],['Students may use twelve units of CSE 190 toward CSE elective credit. CSE 190 topics may vary from quarter to quarter. May be repeated for credit a maximum of three times (maximum of twelve units; courses must be taken for a different topic). The graduate analogue, CSE 291, applies to this twelve-unit maximum, as well.'],['COGS 108, COGS 109, COGS 118A-C, COGS 120, COGS 120-127, COGS 160, COGS 181, COGS 185, COGS 187A-B, COGS 189'],['DSC 102'],['ECE 140A-B'],['EDS 124AR, EDS 124BR'],['Students may use up to eight units of ENG 100D/L courses toward upper-division CSE elective/technical elective credits (as part of the twelve-unit maximum of special studies courses—CSE 197, 198, 199, 199H)'],['Students must take ENG 100L twice (two units each time) to receive credit for one elective credit [technical elective or upper-division CSE elective (not exceeding the twelve units of special studies courses)]; students may no longer combine this course with another two- or six-unit course'],['LIGN 165, LIGN 167']]"
UC Santa Cruz BA,[['CSE 101 - Introduction to Data Structures and Algorithms (5.00)']]
UC Santa Cruz BA,"[['--Three of the following breadth courses:'],['CSE 102 - Introduction to Analysis of Algorithms (5.00)'],['CSE 103 - Computational Models (5.00)'],['CSE 110A - Fundamentals of Compiler Design I (5.00)'],['CSE 112 - Comparative Programming Languages (5.00)'],['CSE 114A - Foundations of Programming Languages (5.00)'],['CSE 120 - Computer Architecture (5.00)'],['CSE 130 - Principles of Computer Systems Design (5.00)'],['CSE 132 - Computer Security (5.00)'],['CSE 138 - Distributed Systems (5.00)'],['CSE 140 - Artificial Intelligence (5.00)'],['CSE 142 - Machine Learning (5.00)'],['CSE 143 - Introduction to Natural Language Processing (5.00)'],['CSE 144 - Applied Machine Learning (5.00)'],['CSE 160 - Introduction to Computer Graphics 7'],['CSE 180 - Database Systems I (5.00)']]"
UC Santa Cruz BA,"[['Three courses from the list of B.A. electives below, including at least one upper-division computer science and engineering course(s) numbered below 170, or numbered between 180 and 189, or CSE 195.'],['For other courses, computational media, and Applied Mathematics and Statistics courses are strongly recommended.'],['--Any 5-credit upper-division course offered by the Baskin School of Engineering, except for the DC courses CSE 115A and CSE 185E/CSE 185S.'],['--OR any course from the following list:'],['ARTG 118 - Character Creation for Video Games (5.00)'],['EART 124 - Modeling Earth's Climate (5.00)'],['EART 125 - Statistics and Data Analysis in the Geosciences (5.00)'],['EART 172/OCEA 172 - Geophysical Fluid Dynamics (5.00)'],['ECON 100M - Intermediate Microeconomics, Math Intensive (5.00)'],['ECON 100N - Intermediate Macroeconomics, Math Intensive (5.00)'],['ECON 101 - Managerial Economics        (5.00)'],['ENVS 115A - Geographic Information Systems and Environmental Applications (5.00)'],['ENVS 115L - Exercises in Geographic Information Systems (2.00)'],['FILM 170A - Fundamentals of Digital Media Production (5.00)'],['LING 112 - Syntax I (5.00)'],['LING 113 - Syntax II (5.00)'],['LING 118 - Semantics III (5.00)'],['LING 125 - Foundations of Linguistic Theory (5.00)'],['MATH 110 - Introduction to Number Theory (5.00)'],['MATH 115 - Graph Theory (5.00)'],['MATH 116 - Combinatorics (5.00)'],['MATH 117 - Advanced Linear Algebra (5.00)'],['MATH 118 - Advanced Number Theory (5.00)'],['MATH 134 - Cryptography (5.00)'],['MATH 145 - Introductory Chaos Theory (5.00)'],['MATH 145L - Introductory Chaos Laboratory (1.00)'],['MATH 148 - Numerical Analysis (5.00)'],['MATH 160 - Mathematical Logic I (5.00)'],['MATH 161 - Mathematical Logic II (5.00)'],['MUSC 123 - Electronic Sound Synthesis (5.00)'],['MUSC 124 - Intermediate Electronic Sound Synthesis (5.00)'],['MUSC 125 - Advanced Electronic Sound Synthesis (5.00)'],['PHYS 115 - Computational Physics (5.00)'],['PHYS 150/CSE 109 - Quantum Computing (5.00)']]"
UC Santa Cruz BA,"[['Students of every major must satisfy that major's upper-division Disciplinary Communication (DC) requirement.'],['The DC requirement for the computer science  B.A. is satisfied by completing one of the following additional courses:'],['--One of the following:'],['CSE 115A - Introduction to Software Engineering (5.00)'],['CSE 185E/CSE 185S - Technical Writing for Computer Science and Engineering (5.00)'],['CSE 195 - Senior Thesis Research (5.00)']]"
UC Santa Cruz BA,"[['In addition to the above B.A. requirements, students in the computer science majors must satisfy one of the following two exit requirements - pass one of the capstone courses (see Capstone Courses below); or successfully complete a senior thesis. A passed capstone course also counts toward satisfying the minimum number of upper-division electives requirement.'],['--Students may choose from one of the following capstone courses to satisfy their exit requirement (lecture/lab combinations count as one course.):'],['CSE 110B - Fundamentals of Compiler Design II (5.00)'],['CSE 115C - Software Design Project II (5.00)'],['CSE 115D - Software Design Project - Accelerated (5.00)'],['CSE 134 - Embedded Operating Systems (5.00)'],['CSE 138 - Distributed Systems (5.00)'],['CSE 140 - Artificial Intelligence (5.00)'],['CSE 143 - Introduction to Natural Language Processing (5.00)'],['CSE 144 - Applied Machine Learning (5.00)'],['CSE 145 - Introduction to Data Mining (5.00)'],['CSE 156L - Network Programming Laboratory (2.00)'],['CSE 156 - Network Programming (5.00)'],['CSE 157 - Internet of Things 7'],['CSE 160 - Introduction to Computer Graphics 7'],['CSE 161 - Introduction to Data Visualization (5.00)'],['CSE 161L - Data Visualization Laboratory (2.00)'],['CSE 162 - Advanced Computer Graphics and Animation (5.00)'],['CSE 162L - Advanced Computer Graphics and Animation Laboratory (2.00)'],['CSE 163 - Data Programming for Visualization (5.00)'],['CSE 168 - Introduction to Augmented Reality and Virtual Reality 7'],['CSE 181 - Database Systems II (5.00)'],['CSE 183 - Web Applications (5.00)'],['CSE 184 - Data Wrangling and Web Scraping (5.00)'],['CMPM 172 - Game Design Studio III 7']]"
UC Santa Cruz BA,[['CSE 195 - Senior Thesis Research (5.00)']]
UC Santa Cruz BS,"[['CSE 101 - Introduction to Data Structures and Algorithms (5.00)', 'CSE 102 - Introduction to Analysis of Algorithms (5.00)', 'CSE 103 - Computational Models (5.00)', 'CSE 120 - Computer Architecture (5.00)', 'CSE 130 - Principles of Computer Systems Design (5.00)']]"
UC Santa Cruz BS,"[['CSE 112 - Comparative Programming Languages (5.00)'], ['CSE 114A - Foundations of Programming Languages (5.00)']]"
UC Santa Cruz BS,"[['STAT 131 - Introduction to Probability Theory (5.00)'], ['CSE 107 - Probability and Statistics for Engineers (5.00)']]"
UC Santa Cruz BS,"[['Four courses must be completed from the list below . At least one course must be a computer science and engineering course. At most two courses can be from applied mathematics, statistics or mathematics, of which at most one may be substituted with two physics classes, chosen from the following list of class pairs - PHYS 6A and PHYS 6C, PHYS 6A and PHYS 6B, PHYS 5A and PHYS 5C, PHYS 5A and PHYS 5B. Any laboratories required or recommended by the Physics Department associated with these classes are not part of the computer science B.S. major requirements.'],['--Any CSE course with a number below 170, or between 180 and 189, except for the DC courses CSE 115A and CSE 185E/CSE 185S.'],['--OR any course from the following list:'],['AM 114 - Introduction to Dynamical Systems (5.00)'],['AM 147 - Computational Methods and Applications (5.00)'],['CMPM 120 - Game Development Experience (5.00)'],['CMPM 131 - User Experience for Interactive Media (5.00)'],['CMPM 146 - Game AI (5.00)'],['CMPM 163 - Game Graphics and Real-Time Rendering (5.00)'],['CMPM 164 - Game Engines (5.00)'],['CMPM 164L - Game Engines Lab (2.00)'],['CMPM 171 - Game Design Studio II 7'],['CMPM 172 - Game Design Studio III 7'],['CSE 195 - Senior Thesis Research (5.00)'],['MATH 110 - Introduction to Number Theory (5.00)'],['MATH 115 - Graph Theory (5.00)'],['MATH 116 - Combinatorics (5.00)'],['MATH 117 - Advanced Linear Algebra (5.00)'],['MATH 118 - Advanced Number Theory (5.00)'],['MATH 134 - Cryptography (5.00)'],['MATH 145 - Introductory Chaos Theory (5.00)'],['MATH 145L - Introductory Chaos Laboratory (1.00)'],['MATH 148 - Numerical Analysis (5.00)'],['MATH 160 - Mathematical Logic I (5.00)'],['MATH 161 - Mathematical Logic II (5.00)'],['STAT 132 - Classical and Bayesian Inference (5.00)']]"
UC Santa Cruz BS,"[['Students of every major must satisfy that major's upper-division Disciplinary Communication (DC) requirement.'],['The DC requirement for the computer science  B.A. is satisfied by completing one of the following additional courses:'],['--One of the following:'],['CSE 115A - Introduction to Software Engineering (5.00)'],['CSE 185E/CSE 185S - Technical Writing for Computer Science and Engineering (5.00)'],['CSE 195 - Senior Thesis Research (5.00)']]"
UC Santa Cruz BS,"[['In addition to the above B.A. requirements, students in the computer science majors must satisfy one of the following two exit requirements - pass one of the capstone courses (see Capstone Courses below); or successfully complete a senior thesis. A passed capstone course also counts toward satisfying the minimum number of upper-division electives requirement.'],['--Students may choose from one of the following capstone courses to satisfy their exit requirement (lecture/lab combinations count as one course.):'],['CSE 110B - Fundamentals of Compiler Design II (5.00)'],['CSE 115C - Software Design Project II (5.00)'],['CSE 115D - Software Design Project - Accelerated (5.00)'],['CSE 121 - Embedded System Design 7'],['CSE 134 - Embedded Operating Systems (5.00)'],['CSE 138 - Distributed Systems (5.00)'],['CSE 140 - Artificial Intelligence (5.00)'],['CSE 143 - Introduction to Natural Language Processing (5.00)'],['CSE 144 - Applied Machine Learning (5.00)'],['CSE 145 - Introduction to Data Mining (5.00)'],['CSE 156L - Network Programming Laboratory (2.00)'],['CSE 156 - Network Programming (5.00)'],['CSE 157 - Internet of Things 7'],['CSE 160 - Introduction to Computer Graphics 7'],['CSE 161 - Introduction to Data Visualization (5.00)'],['CSE 161L - Data Visualization Laboratory (2.00)'],['CSE 162 - Advanced Computer Graphics and Animation (5.00)'],['CSE 162L - Advanced Computer Graphics and Animation Laboratory (2.00)'],['CSE 163 - Data Programming for Visualization (5.00)'],['CSE 168 - Introduction to Augmented Reality and Virtual Reality 7'],['CSE 181 - Database Systems II (5.00)'],['CSE 183 - Web Applications (5.00)'],['CSE 184 - Data Wrangling and Web Scraping (5.00)'],['CMPM 172 - Game Design Studio III 7']]"
UC Santa Cruz BS,[['CSE 195 - Senior Thesis Research (5.00)']]
UC Santa Barbara,"[['CMPSC 111 - Intro to Computational Science (4.00)'], ['CMPSC 40 - Parallel Scientific Computing (4.00)']]"
UC Santa Barbara,"[['CMPSC 130A - Data Structures and Algorithms I (4.00)'], '['CMPSC 30B - Data Structures and Algorithms II (4.00)']]"
UC Santa Barbara,[['CMPSC 138 - Automata and Formal Languages (4.00)']]
UC Santa Barbara,[['CMPSC 148 or 156 or 172 - Computer Science Project or Advanced Applications Programming or Software Engineering (4.00)']]
UC Santa Barbara,[['CMPSC 154 - Computer Architecture (4.00)']]
UC Santa Barbara,[['CMPSC 160 or 162 - Translation of Programming Languages or Programming Languages (4.00)']]
UC Santa Barbara,[['CMPSC 170 - Operating Systems (4.00)']]
UC Santa Barbara,[['ENGR 101 - Ethics in Engineering (3.00)']]
CSU Los Angeles,[['CS 3035 - Programming Paradigms(3.00)']]
CSU Los Angeles,[['CS 3112 - Analysis of Algorithms (3.00)']]
CSU Los Angeles,[['CS 3186 - Introduction to Automata Theory (3.00)']]
CSU Los Angeles,[['CS 3220 - Web and Internet Programming (4.00)']]
CSU Los Angeles,[['CS 3337 - Software Engineering (3.00)']]
CSU Los Angeles,[['CS 3801 - Societal and Ethical Issues in Computing (3.00)']]
CSU Los Angeles,[['CS 4440 - Introduction to Operating Systems (3.00)']]
CSU Los Angeles,[['CS 4961 - Software Design Laboratory I (3.00)']]
CSU Los Angeles,[['CS 4962 - Software Design Laboratory II (3.00)']]
CSU Los Angeles,[['CS 4963 - Computer Science Recapitulation (3.00)']]
CSU Los Angeles,"[['--Select 18 units of upper division courses.'],['CS 4075 - Concurrent and Distributed Programming (3.00)'],['CS 4112 - Competitive Programming (3.00)'],['CS 4188 - Compilers (3.00)'],['CS 4220 - Current Trends in Web Design and Development (3.00)'],['CS 4222 - Principles of Data Base Systems (3.00)'],['CS 4470 - Computer Networking Protocols (3.00)'],['CS 4471 - Computer Networks Configuration and Management (3.00)'],['CS 4540 - Topics in Advanced Computer Science [1-3]'],['CS 4550 - Computer Graphics (3.00)'],['CS 4551 - Multimedia Software Systems (3.00)'],['CS 4555 - Introduction to 3D Computer Game Programming (3.00)'],['CS 4635 - Modeling and Simulation (3.00)'],['CS 4660 - Artificial Intelligence (3.00)'],['CS 4661 - Introduction to Data Science (3.00)'],['CS 4662 - Advanced Machine Learning and Deep Learning (3.00)'],['CS 4780 - Cryptography and Information Security (3.00)'],['EE 3445 - Computer Organization (3.00)']]"
CSU Fullerton,[['CPSC 315 - Professional Ethics in Computing (3.00)']]
CSU Fullerton,[['CPSC 323 - Compilers and Languages (3.00)']]
CSU Fullerton,[['CPSC 332 - File Structures and Database Systems (3.00)']]
CSU Fullerton,[['CPSC 335 - Algorithm Engineering (3.00)']]
CSU Fullerton,[['CPSC 351 - Operating Systems Concepts (3.00)']]
CSU Fullerton,[['CPSC 362 - Foundations of Software Engineering (3.00)']]
CSU Fullerton,[['CPSC 471 - Computer Communications (3.00)']]
CSU Fullerton,[['CPSC 481 - Artificial Intelligence (3.00)']]
CSU Fullerton,[['CPSC 490 - Undergraduate Seminar in Computer Science (3.00)']]
CSU Fullerton,[['CPSC 491 - Senior Capstone Project in Computer Science (3.00)']]
